play_session_key,user_id,start_datetime,end_datetime,channel_code,status_code,total_score,start_datetime_date_key,end_datetime_date_key,channel_key,status_key,duration_minutes
556,446,2024-12-28 23:46:35.802000-06:00,2024-12-29 07:00:35.802000-06:00,BROWSER,TIMEOUT,4667,20241228,20241229,1,3,434.0
557,353,2024-01-04 11:42:51.028000-06:00,2024-01-04 16:25:51.028000-06:00,BROWSER,TIMEOUT,3898,20240104,20240104,1,3,283.0
558,218,2024-12-28 19:42:34.463000-06:00,2024-12-29 02:30:34.463000-06:00,MOBILE,TIMEOUT,4994,20241228,20241229,2,3,408.0
559,338,2024-05-21 16:54:16.169000-06:00,2024-05-21 18:04:16.169000-06:00,MOBILE,ABORTED,3372,20240521,20240521,2,2,70.0
560,20,2024-11-15 09:19:09.141000-06:00,2024-11-15 16:42:09.141000-06:00,BROWSER,TIMEOUT,3747,20241115,20241115,1,3,443.0
561,56,2024-11-13 17:06:34.235000-06:00,2024-11-13 19:01:34.235000-06:00,MOBILE,ABORTED,1703,20241113,20241113,2,2,115.0
562,267,2024-09-25 20:02:37.884000-06:00,2024-09-26 05:38:37.884000-06:00,BROWSER,COMPLETED,3659,20240925,20240926,1,1,576.0
563,476,2024-11-27 20:43:34.803000-06:00,2024-11-27 23:22:34.803000-06:00,MOBILE,COMPLETED,2086,20241127,20241127,2,1,159.0
564,199,2024-11-17 09:51:27.681000-06:00,2024-11-17 10:12:27.681000-06:00,MOBILE,TIMEOUT,421,20241117,20241117,2,3,21.0
565,405,2024-11-29 16:09:22.752000-06:00,2024-11-29 21:40:22.752000-06:00,BROWSER,ABORTED,508,20241129,20241129,1,2,331.0
566,226,2024-11-23 21:55:00.134000-06:00,2024-11-24 03:45:00.134000-06:00,MOBILE,ABORTED,4099,20241123,20241124,2,2,350.0
567,74,2024-06-10 10:42:22.186000-06:00,2024-06-10 11:59:22.186000-06:00,MOBILE,ABORTED,3130,20240610,20240610,2,2,77.0
568,383,2024-06-17 12:08:08.301000-06:00,2024-06-17 12:19:08.301000-06:00,BROWSER,COMPLETED,1307,20240617,20240617,1,1,11.0
569,145,2024-12-30 11:18:38.142000-06:00,2024-12-30 13:42:38.142000-06:00,MOBILE,ABORTED,3749,20241230,20241230,2,2,144.0
571,124,2024-06-21 18:58:23.847000-06:00,2024-06-22 03:34:23.847000-06:00,MOBILE,ABORTED,3029,20240621,20240622,2,2,516.0
572,101,2024-08-01 05:43:26.884000-06:00,2024-08-01 08:03:26.884000-06:00,MOBILE,COMPLETED,4854,20240801,20240801,2,1,140.0
573,273,2024-09-25 22:15:02.709000-06:00,2024-09-26 03:42:02.709000-06:00,BROWSER,ABORTED,3119,20240925,20240926,1,2,327.0
574,44,2024-01-24 23:17:52.100000-06:00,2024-01-25 04:12:52.100000-06:00,BROWSER,ABORTED,2352,20240124,20240125,1,2,295.0
575,166,2024-10-15 02:23:29.456000-06:00,2024-10-15 10:32:29.456000-06:00,MOBILE,TIMEOUT,1328,20241015,20241015,2,3,489.0
576,37,2024-11-14 23:52:29.269000-06:00,2024-11-15 03:27:29.269000-06:00,MOBILE,ABORTED,2148,20241114,20241115,2,2,215.0
577,243,2024-09-12 07:40:26.506000-06:00,2024-09-12 09:40:26.506000-06:00,BROWSER,COMPLETED,393,20240912,20240912,1,1,120.0
578,413,2024-02-09 00:36:14.317000-06:00,2024-02-09 02:28:14.317000-06:00,BROWSER,ABORTED,1731,20240209,20240209,1,2,112.0
579,278,2024-08-07 22:51:25.040000-06:00,2024-08-08 07:41:25.040000-06:00,MOBILE,COMPLETED,4227,20240807,20240808,2,1,530.0
580,337,2024-10-14 19:26:21.271000-06:00,2024-10-15 02:23:21.271000-06:00,BROWSER,COMPLETED,3119,20241014,20241015,1,1,417.0
581,421,2024-11-13 10:46:25.233000-06:00,2024-11-13 17:48:25.233000-06:00,MOBILE,COMPLETED,1813,20241113,20241113,2,1,422.0
582,448,2024-06-30 20:57:30.949000-06:00,2024-07-01 00:46:30.949000-06:00,BROWSER,COMPLETED,4269,20240630,20240701,1,1,229.0
583,410,2024-12-16 11:59:15.270000-06:00,2024-12-16 13:05:15.270000-06:00,BROWSER,COMPLETED,3238,20241216,20241216,1,1,66.0
584,123,2024-03-01 06:34:32.709000-06:00,2024-03-01 08:38:32.709000-06:00,BROWSER,ABORTED,3196,20240301,20240301,1,2,124.0
585,277,2024-04-13 15:14:21.876000-06:00,2024-04-13 16:50:21.876000-06:00,BROWSER,TIMEOUT,589,20240413,20240413,1,3,96.0
586,91,2024-12-25 15:45:21.866000-06:00,2024-12-25 20:18:21.866000-06:00,MOBILE,COMPLETED,1292,20241225,20241225,2,1,273.0
587,111,2024-08-15 22:04:02.056000-06:00,2024-08-16 03:38:02.056000-06:00,BROWSER,COMPLETED,2837,20240815,20240816,1,1,334.0
588,253,2024-12-22 06:43:31.917000-06:00,2024-12-22 11:55:31.917000-06:00,BROWSER,TIMEOUT,2212,20241222,20241222,1,3,312.0
589,185,2024-11-07 10:38:06.783000-06:00,2024-11-07 12:12:06.783000-06:00,BROWSER,COMPLETED,934,20241107,20241107,1,1,94.0
590,321,2024-10-07 10:02:35.096000-06:00,2024-10-07 15:23:35.096000-06:00,MOBILE,TIMEOUT,897,20241007,20241007,2,3,321.0
591,176,2024-11-18 11:48:45.458000-06:00,2024-11-18 20:21:45.458000-06:00,BROWSER,COMPLETED,4682,20241118,20241118,1,1,513.0
592,367,2024-12-27 19:09:13.297000-06:00,2024-12-28 03:49:13.297000-06:00,MOBILE,ABORTED,1777,20241227,20241228,2,2,520.0
593,287,2024-12-18 13:04:56.704000-06:00,2024-12-18 21:20:56.704000-06:00,MOBILE,ABORTED,2688,20241218,20241218,2,2,496.0
594,251,2024-06-26 08:19:01.173000-06:00,2024-06-26 17:20:01.173000-06:00,MOBILE,COMPLETED,269,20240626,20240626,2,1,541.0
595,284,2024-06-25 12:18:05.842000-06:00,2024-06-25 17:07:05.842000-06:00,MOBILE,COMPLETED,3711,20240625,20240625,2,1,289.0
596,301,2024-11-12 12:50:26.600000-06:00,2024-11-12 14:36:26.600000-06:00,MOBILE,COMPLETED,845,20241112,20241112,2,1,106.0
597,83,2024-11-16 21:33:29.169000-06:00,2024-11-16 21:51:29.169000-06:00,BROWSER,ABORTED,1950,20241116,20241116,1,2,18.0
598,240,2024-11-10 21:24:25.624000-06:00,2024-11-11 04:27:25.624000-06:00,MOBILE,ABORTED,3821,20241110,20241111,2,2,423.0
599,184,2024-12-20 12:35:23.224000-06:00,2024-12-20 22:27:23.224000-06:00,BROWSER,TIMEOUT,2792,20241220,20241220,1,3,592.0
600,419,2024-12-29 20:31:34.104000-06:00,2024-12-30 02:32:34.104000-06:00,BROWSER,ABORTED,2756,20241229,20241230,1,2,361.0
601,208,2024-04-05 01:07:14.031000-06:00,2024-04-05 07:03:14.031000-06:00,MOBILE,TIMEOUT,4126,20240405,20240405,2,3,356.0
602,327,2024-08-08 16:24:12.174000-06:00,2024-08-09 02:00:12.174000-06:00,BROWSER,TIMEOUT,1672,20240808,20240809,1,3,576.0
603,421,2024-11-19 02:20:06.874000-06:00,2024-11-19 12:05:06.874000-06:00,BROWSER,ABORTED,540,20241119,20241119,1,2,585.0
604,366,2024-07-29 23:13:19.587000-06:00,2024-07-30 01:10:19.587000-06:00,MOBILE,COMPLETED,4155,20240729,20240730,2,1,117.0
605,409,2024-07-31 22:29:46.780000-06:00,2024-08-01 05:45:46.780000-06:00,BROWSER,TIMEOUT,3075,20240731,20240801,1,3,436.0
606,326,2024-12-10 18:27:42.179000-06:00,2024-12-11 00:12:42.179000-06:00,MOBILE,ABORTED,808,20241210,20241211,2,2,345.0
607,50,2024-12-13 00:05:25.136000-06:00,2024-12-13 04:22:25.136000-06:00,BROWSER,ABORTED,944,20241213,20241213,1,2,257.0
608,172,2024-09-04 05:01:55.388000-06:00,2024-09-04 09:47:55.388000-06:00,BROWSER,TIMEOUT,2759,20240904,20240904,1,3,286.0
609,417,2024-12-24 22:48:45.820000-06:00,2024-12-24 23:58:45.820000-06:00,BROWSER,ABORTED,4164,20241224,20241224,1,2,70.0
610,116,2024-04-12 10:07:12.524000-06:00,2024-04-12 19:30:12.524000-06:00,MOBILE,TIMEOUT,3699,20240412,20240412,2,3,563.0
611,273,2024-10-04 11:33:17.701000-06:00,2024-10-04 14:35:17.701000-06:00,BROWSER,COMPLETED,2617,20241004,20241004,1,1,182.0
612,427,2024-10-23 21:53:38.160000-06:00,2024-10-24 02:36:38.160000-06:00,BROWSER,TIMEOUT,4178,20241023,20241024,1,3,283.0
613,60,2024-05-15 19:13:38.483000-06:00,2024-05-16 03:00:38.483000-06:00,BROWSER,ABORTED,1647,20240515,20240516,1,2,467.0
614,499,2024-11-02 15:04:13.355000-06:00,2024-11-02 20:09:13.355000-06:00,MOBILE,TIMEOUT,1785,20241102,20241102,2,3,305.0
615,487,2024-05-06 20:01:08.176000-06:00,2024-05-06 23:08:08.176000-06:00,BROWSER,TIMEOUT,3541,20240506,20240506,1,3,187.0
616,306,2024-09-27 12:03:48.777000-06:00,2024-09-27 17:34:48.777000-06:00,BROWSER,COMPLETED,2938,20240927,20240927,1,1,331.0
617,193,2024-02-08 07:11:38.100000-06:00,2024-02-08 17:08:38.100000-06:00,MOBILE,ABORTED,3467,20240208,20240208,2,2,597.0
618,168,2024-11-11 13:58:05.999000-06:00,2024-11-11 14:55:05.999000-06:00,BROWSER,COMPLETED,1459,20241111,20241111,1,1,57.0
619,278,2024-08-08 21:41:26.958000-06:00,2024-08-09 02:17:26.958000-06:00,BROWSER,COMPLETED,3538,20240808,20240809,1,1,276.0
620,129,2024-10-20 04:46:02.262000-06:00,2024-10-20 06:16:02.262000-06:00,MOBILE,COMPLETED,165,20241020,20241020,2,1,90.0
621,478,2024-10-28 07:59:17.077000-06:00,2024-10-28 11:04:17.077000-06:00,MOBILE,ABORTED,459,20241028,20241028,2,2,185.0
622,8,2024-08-09 14:58:13.130000-06:00,2024-08-09 15:24:13.130000-06:00,BROWSER,COMPLETED,1516,20240809,20240809,1,1,26.0
623,385,2024-11-11 04:28:00.498000-06:00,2024-11-11 11:06:00.498000-06:00,MOBILE,COMPLETED,637,20241111,20241111,2,1,398.0
624,347,2024-06-30 20:07:47.442000-06:00,2024-07-01 00:21:47.442000-06:00,BROWSER,ABORTED,1490,20240630,20240701,1,2,254.0
625,495,2024-02-28 08:05:13.957000-06:00,2024-02-28 12:04:13.957000-06:00,BROWSER,TIMEOUT,3594,20240228,20240228,1,3,239.0
626,246,2024-10-18 13:12:01.229000-06:00,2024-10-18 20:17:01.229000-06:00,BROWSER,COMPLETED,4438,20241018,20241018,1,1,425.0
627,7,2024-09-06 17:00:16.140000-06:00,2024-09-07 00:02:16.140000-06:00,BROWSER,TIMEOUT,4150,20240906,20240907,1,3,422.0
628,173,2024-12-18 10:37:19.968000-06:00,2024-12-18 18:51:19.968000-06:00,MOBILE,COMPLETED,2603,20241218,20241218,2,1,494.0
629,129,2024-10-26 16:09:02.431000-06:00,2024-10-26 22:51:02.431000-06:00,BROWSER,TIMEOUT,1554,20241026,20241026,1,3,402.0
630,69,2024-09-25 20:06:17.823000-06:00,2024-09-26 01:49:17.823000-06:00,MOBILE,ABORTED,3638,20240925,20240926,2,2,343.0
631,177,2024-07-16 12:35:49.425000-06:00,2024-07-16 19:09:49.425000-06:00,MOBILE,TIMEOUT,2417,20240716,20240716,2,3,394.0
632,377,2024-10-10 02:07:19.455000-06:00,2024-10-10 03:25:19.455000-06:00,MOBILE,ABORTED,1979,20241010,20241010,2,2,78.0
633,336,2024-07-03 07:16:47.197000-06:00,2024-07-03 13:52:47.197000-06:00,BROWSER,ABORTED,1703,20240703,20240703,1,2,396.0
634,21,2024-09-14 16:41:15.067000-06:00,2024-09-14 17:33:15.067000-06:00,MOBILE,TIMEOUT,3701,20240914,20240914,2,3,52.0
635,446,2024-12-29 10:32:00.468000-06:00,2024-12-29 10:49:00.468000-06:00,MOBILE,TIMEOUT,3965,20241229,20241229,2,3,17.0
636,180,2024-11-19 00:17:36.393000-06:00,2024-11-19 08:05:36.393000-06:00,BROWSER,TIMEOUT,2290,20241119,20241119,1,3,468.0
637,103,2024-11-26 07:22:02.675000-06:00,2024-11-26 11:10:02.675000-06:00,MOBILE,TIMEOUT,4474,20241126,20241126,2,3,228.0
638,382,2024-12-03 07:50:54.270000-06:00,2024-12-03 12:32:54.270000-06:00,BROWSER,ABORTED,1038,20241203,20241203,1,2,282.0
639,340,2024-12-30 08:16:18.990000-06:00,2024-12-30 15:39:18.990000-06:00,BROWSER,ABORTED,2664,20241230,20241230,1,2,443.0
640,42,2024-04-25 10:34:11.682000-06:00,2024-04-25 17:24:11.682000-06:00,MOBILE,ABORTED,3404,20240425,20240425,2,2,410.0
641,468,2024-11-11 05:22:53.481000-06:00,2024-11-11 09:05:53.481000-06:00,BROWSER,TIMEOUT,2353,20241111,20241111,1,3,223.0
642,483,2024-07-26 05:24:38.702000-06:00,2024-07-26 11:41:38.702000-06:00,BROWSER,TIMEOUT,4457,20240726,20240726,1,3,377.0
643,456,2024-10-15 23:34:16.239000-06:00,2024-10-15 23:52:16.239000-06:00,BROWSER,TIMEOUT,2812,20241015,20241015,1,3,18.0
644,232,2024-11-14 05:08:32.749000-06:00,2024-11-14 11:04:32.749000-06:00,BROWSER,ABORTED,2461,20241114,20241114,1,2,356.0
645,429,2024-10-31 09:14:07.164000-06:00,2024-10-31 12:29:07.164000-06:00,BROWSER,ABORTED,2980,20241031,20241031,1,2,195.0
646,168,2024-12-22 15:41:12.705000-06:00,2024-12-22 21:52:12.705000-06:00,BROWSER,ABORTED,3579,20241222,20241222,1,2,371.0
647,236,2024-10-21 11:02:54.908000-06:00,2024-10-21 16:07:54.908000-06:00,BROWSER,ABORTED,1815,20241021,20241021,1,2,305.0
648,382,2024-12-03 13:15:05.398000-06:00,2024-12-03 16:48:05.398000-06:00,MOBILE,ABORTED,854,20241203,20241203,2,2,213.0
649,189,2024-02-06 01:26:03.335000-06:00,2024-02-06 11:09:03.335000-06:00,BROWSER,COMPLETED,4978,20240206,20240206,1,1,583.0
650,298,2024-09-03 13:40:01.879000-06:00,2024-09-03 23:29:01.879000-06:00,MOBILE,ABORTED,4739,20240903,20240903,2,2,589.0
651,1,2024-02-03 08:38:44.706000-06:00,2024-02-03 17:50:44.706000-06:00,MOBILE,COMPLETED,2237,20240203,20240203,2,1,552.0
652,430,2024-11-12 02:41:30.958000-06:00,2024-11-12 05:39:30.958000-06:00,BROWSER,ABORTED,1978,20241112,20241112,1,2,178.0
653,246,2024-12-25 11:28:19.042000-06:00,2024-12-25 18:43:19.042000-06:00,MOBILE,COMPLETED,1034,20241225,20241225,2,1,435.0
654,244,2024-12-28 09:54:13.320000-06:00,2024-12-28 13:16:13.320000-06:00,MOBILE,ABORTED,1421,20241228,20241228,2,2,202.0
655,253,2024-12-23 21:49:11.266000-06:00,2024-12-24 06:07:11.266000-06:00,MOBILE,COMPLETED,2478,20241223,20241224,2,1,498.0
656,367,2024-12-29 15:36:00.893000-06:00,2024-12-29 18:29:00.893000-06:00,MOBILE,TIMEOUT,1308,20241229,20241229,2,3,173.0
657,476,2024-12-22 07:09:49.882000-06:00,2024-12-22 15:04:49.882000-06:00,MOBILE,TIMEOUT,1046,20241222,20241222,2,3,475.0
658,369,2024-11-16 04:12:18.752000-06:00,2024-11-16 07:21:18.752000-06:00,MOBILE,TIMEOUT,2514,20241116,20241116,2,3,189.0
659,469,2024-10-04 04:22:31.236000-06:00,2024-10-04 09:26:31.236000-06:00,MOBILE,ABORTED,4921,20241004,20241004,2,2,304.0
660,210,2024-12-12 21:56:55.348000-06:00,2024-12-13 06:32:55.348000-06:00,BROWSER,ABORTED,1955,20241212,20241213,1,2,516.0
661,396,2024-02-12 17:25:05.867000-06:00,2024-02-12 19:38:05.867000-06:00,MOBILE,COMPLETED,2213,20240212,20240212,2,1,133.0
662,417,2024-12-29 16:02:24.455000-06:00,2024-12-29 16:42:24.455000-06:00,BROWSER,TIMEOUT,1954,20241229,20241229,1,3,40.0
663,65,2024-01-07 10:44:14.538000-06:00,2024-01-07 19:28:14.538000-06:00,MOBILE,COMPLETED,4608,20240107,20240107,2,1,524.0
664,289,2024-11-08 10:30:18.794000-06:00,2024-11-08 16:49:18.794000-06:00,BROWSER,COMPLETED,2006,20241108,20241108,1,1,379.0
665,219,2024-08-17 14:25:14.922000-06:00,2024-08-17 21:49:14.922000-06:00,BROWSER,ABORTED,1706,20240817,20240817,1,2,444.0
666,339,2024-12-29 23:26:08.720000-06:00,2024-12-30 08:26:08.720000-06:00,BROWSER,ABORTED,2278,20241229,20241230,1,2,540.0
667,252,2024-12-04 16:50:50.957000-06:00,2024-12-04 19:22:50.957000-06:00,BROWSER,ABORTED,1255,20241204,20241204,1,2,152.0
668,217,2024-10-12 13:42:29.338000-06:00,2024-10-12 17:04:29.338000-06:00,BROWSER,TIMEOUT,1755,20241012,20241012,1,3,202.0
669,358,2024-08-30 08:01:38.689000-06:00,2024-08-30 13:01:38.689000-06:00,BROWSER,ABORTED,2767,20240830,20240830,1,2,300.0
670,439,2024-12-27 12:10:10.377000-06:00,2024-12-27 12:30:10.377000-06:00,BROWSER,ABORTED,1193,20241227,20241227,1,2,20.0
671,387,2024-12-23 00:41:28.121000-06:00,2024-12-23 08:04:28.121000-06:00,BROWSER,COMPLETED,4154,20241223,20241223,1,1,443.0
672,461,2024-04-17 07:16:02.908000-06:00,2024-04-17 08:39:02.908000-06:00,BROWSER,COMPLETED,979,20240417,20240417,1,1,83.0
673,470,2024-10-12 09:32:40.199000-06:00,2024-10-12 12:22:40.199000-06:00,BROWSER,ABORTED,2053,20241012,20241012,1,2,170.0
674,463,2024-08-08 15:45:59.139000-06:00,2024-08-08 17:26:59.139000-06:00,MOBILE,TIMEOUT,2739,20240808,20240808,2,3,101.0
675,93,2024-05-02 22:28:26.445000-06:00,2024-05-03 00:36:26.445000-06:00,MOBILE,ABORTED,4776,20240502,20240503,2,2,128.0
677,345,2024-09-15 21:12:37.751000-06:00,2024-09-15 22:17:37.751000-06:00,BROWSER,COMPLETED,3274,20240915,20240915,1,1,65.0
678,64,2024-10-23 12:05:46.412000-06:00,2024-10-23 15:42:46.412000-06:00,MOBILE,TIMEOUT,4448,20241023,20241023,2,3,217.0
679,393,2024-11-22 10:12:33.856000-06:00,2024-11-22 16:07:33.856000-06:00,MOBILE,COMPLETED,2261,20241122,20241122,2,1,355.0
680,293,2024-08-11 23:27:26.075000-06:00,2024-08-12 06:36:26.075000-06:00,BROWSER,ABORTED,2120,20240811,20240812,1,2,429.0
681,143,2024-06-08 05:25:11.363000-06:00,2024-06-08 06:01:11.363000-06:00,MOBILE,ABORTED,747,20240608,20240608,2,2,36.0
682,347,2024-10-20 01:20:33.192000-06:00,2024-10-20 03:27:33.192000-06:00,MOBILE,COMPLETED,2140,20241020,20241020,2,1,127.0
683,126,2024-12-18 10:39:54.018000-06:00,2024-12-18 20:35:54.018000-06:00,MOBILE,TIMEOUT,290,20241218,20241218,2,3,596.0
684,240,2024-12-17 06:43:56.172000-06:00,2024-12-17 15:36:56.172000-06:00,MOBILE,COMPLETED,1276,20241217,20241217,2,1,533.0
685,354,2024-12-13 22:46:52.846000-06:00,2024-12-14 00:05:52.846000-06:00,MOBILE,COMPLETED,4383,20241213,20241214,2,1,79.0
686,114,2024-11-03 07:35:04.176000-06:00,2024-11-03 09:15:04.176000-06:00,MOBILE,ABORTED,725,20241103,20241103,2,2,100.0
687,410,2024-12-22 05:30:25.562000-06:00,2024-12-22 09:58:25.562000-06:00,MOBILE,TIMEOUT,1541,20241222,20241222,2,3,268.0
688,143,2024-12-21 14:20:43.360000-06:00,2024-12-21 16:55:43.360000-06:00,BROWSER,ABORTED,4707,20241221,20241221,1,2,155.0
689,350,2024-05-12 09:13:15.716000-06:00,2024-05-12 10:19:15.716000-06:00,BROWSER,COMPLETED,253,20240512,20240512,1,1,66.0
690,341,2024-12-26 09:50:00.917000-06:00,2024-12-26 12:28:00.917000-06:00,MOBILE,ABORTED,667,20241226,20241226,2,2,158.0
691,213,2024-12-20 12:45:41.767000-06:00,2024-12-20 14:22:41.767000-06:00,BROWSER,ABORTED,4878,20241220,20241220,1,2,97.0
692,282,2024-10-11 11:15:46.021000-06:00,2024-10-11 13:11:46.021000-06:00,BROWSER,TIMEOUT,838,20241011,20241011,1,3,116.0
693,140,2024-12-22 07:51:18.158000-06:00,2024-12-22 16:50:18.158000-06:00,BROWSER,ABORTED,1134,20241222,20241222,1,2,539.0
694,39,2024-07-15 12:02:05.503000-06:00,2024-07-15 13:43:05.503000-06:00,MOBILE,TIMEOUT,4832,20240715,20240715,2,3,101.0
695,479,2024-07-23 07:01:58.310000-06:00,2024-07-23 14:57:58.310000-06:00,BROWSER,TIMEOUT,2971,20240723,20240723,1,3,476.0
696,290,2024-12-28 05:37:46.301000-06:00,2024-12-28 14:58:46.301000-06:00,BROWSER,TIMEOUT,4516,20241228,20241228,1,3,561.0
697,224,2024-05-10 18:05:04.110000-06:00,2024-05-11 01:32:04.110000-06:00,MOBILE,ABORTED,2150,20240510,20240511,2,2,447.0
698,482,2024-09-24 18:32:00.199000-06:00,2024-09-24 18:51:00.199000-06:00,BROWSER,TIMEOUT,1220,20240924,20240924,1,3,19.0
699,144,2024-11-30 04:23:40.671000-06:00,2024-11-30 04:54:40.671000-06:00,BROWSER,TIMEOUT,3630,20241130,20241130,1,3,31.0
700,191,2024-10-15 20:44:17.823000-06:00,2024-10-16 00:31:17.823000-06:00,BROWSER,TIMEOUT,1224,20241015,20241016,1,3,227.0
701,57,2024-12-28 14:51:42.521000-06:00,2024-12-28 14:58:42.521000-06:00,BROWSER,ABORTED,1708,20241228,20241228,1,2,7.0
702,60,2024-06-07 05:16:27.139000-06:00,2024-06-07 13:40:27.139000-06:00,MOBILE,COMPLETED,4691,20240607,20240607,2,1,504.0
703,198,2024-02-23 20:47:54.263000-06:00,2024-02-24 05:48:54.263000-06:00,BROWSER,ABORTED,422,20240223,20240224,1,2,541.0
704,254,2024-07-10 01:25:02.159000-06:00,2024-07-10 01:56:02.159000-06:00,MOBILE,TIMEOUT,4811,20240710,20240710,2,3,31.0
705,248,2024-10-20 16:01:52.123000-06:00,2024-10-20 16:49:52.123000-06:00,MOBILE,ABORTED,2110,20241020,20241020,2,2,48.0
706,325,2024-07-18 01:43:53.690000-06:00,2024-07-18 06:05:53.690000-06:00,BROWSER,COMPLETED,167,20240718,20240718,1,1,262.0
707,163,2024-10-11 15:59:10.778000-06:00,2024-10-11 18:23:10.778000-06:00,BROWSER,ABORTED,3183,20241011,20241011,1,2,144.0
708,205,2024-11-30 20:33:35.640000-06:00,2024-12-01 01:00:35.640000-06:00,MOBILE,COMPLETED,1900,20241130,20241201,2,1,267.0
709,376,2024-11-25 14:51:26.039000-06:00,2024-11-25 16:34:26.039000-06:00,BROWSER,ABORTED,527,20241125,20241125,1,2,103.0
710,187,2024-12-21 23:06:41.107000-06:00,2024-12-22 01:32:41.107000-06:00,BROWSER,COMPLETED,4514,20241221,20241222,1,1,146.0
711,396,2024-09-15 15:47:47.552000-06:00,2024-09-15 18:32:47.552000-06:00,MOBILE,ABORTED,2636,20240915,20240915,2,2,165.0
712,32,2024-11-17 18:22:17.281000-06:00,2024-11-18 02:51:17.281000-06:00,BROWSER,ABORTED,4534,20241117,20241118,1,2,509.0
713,311,2024-08-21 11:01:48.487000-06:00,2024-08-21 19:40:48.487000-06:00,BROWSER,COMPLETED,4526,20240821,20240821,1,1,519.0
714,178,2024-10-13 19:14:01.238000-06:00,2024-10-13 21:49:01.238000-06:00,BROWSER,ABORTED,3033,20241013,20241013,1,2,155.0
715,37,2024-12-11 14:50:20.650000-06:00,2024-12-11 20:26:20.650000-06:00,MOBILE,TIMEOUT,601,20241211,20241211,2,3,336.0
716,2,2024-11-13 19:38:33.292000-06:00,2024-11-13 22:40:33.292000-06:00,MOBILE,TIMEOUT,2215,20241113,20241113,2,3,182.0
717,404,2024-04-23 23:49:06.741000-06:00,2024-04-24 08:40:06.741000-06:00,BROWSER,TIMEOUT,868,20240423,20240424,1,3,531.0
718,430,2024-12-21 14:44:22.730000-06:00,2024-12-21 18:18:22.730000-06:00,MOBILE,TIMEOUT,3831,20241221,20241221,2,3,214.0
719,145,2024-12-30 19:03:32.457000-06:00,2024-12-30 22:25:32.457000-06:00,MOBILE,COMPLETED,4783,20241230,20241230,2,1,202.0
720,41,2024-11-25 11:40:52.567000-06:00,2024-11-25 19:27:52.567000-06:00,BROWSER,ABORTED,1292,20241125,20241125,1,2,467.0
721,288,2024-08-29 06:41:32.230000-06:00,2024-08-29 07:48:32.230000-06:00,MOBILE,ABORTED,2014,20240829,20240829,2,2,67.0
722,116,2024-09-10 02:43:19.139000-06:00,2024-09-10 04:06:19.139000-06:00,BROWSER,TIMEOUT,908,20240910,20240910,1,3,83.0
723,187,2024-12-26 15:28:27.972000-06:00,2024-12-26 16:27:27.972000-06:00,BROWSER,TIMEOUT,2335,20241226,20241226,1,3,59.0
724,450,2024-12-01 16:58:40.858000-06:00,2024-12-02 01:00:40.858000-06:00,BROWSER,COMPLETED,4335,20241201,20241202,1,1,482.0
725,404,2024-09-15 11:56:53.777000-06:00,2024-09-15 19:48:53.777000-06:00,BROWSER,COMPLETED,820,20240915,20240915,1,1,472.0
726,124,2024-11-06 10:43:06.793000-06:00,2024-11-06 13:12:06.793000-06:00,MOBILE,COMPLETED,2956,20241106,20241106,2,1,149.0
727,225,2024-11-07 18:04:15.134000-06:00,2024-11-08 03:53:15.134000-06:00,BROWSER,COMPLETED,2215,20241107,20241108,1,1,589.0
728,110,2024-12-18 17:17:32.571000-06:00,2024-12-18 19:41:32.571000-06:00,MOBILE,COMPLETED,2884,20241218,20241218,2,1,144.0
729,296,2024-12-19 01:19:25.913000-06:00,2024-12-19 01:43:25.913000-06:00,MOBILE,TIMEOUT,1606,20241219,20241219,2,3,24.0
730,130,2024-10-04 01:19:13.700000-06:00,2024-10-04 05:40:13.700000-06:00,BROWSER,COMPLETED,3531,20241004,20241004,1,1,261.0
731,264,2024-08-14 19:11:15.003000-06:00,2024-08-14 23:45:15.003000-06:00,MOBILE,COMPLETED,2256,20240814,20240814,2,1,274.0
732,423,2024-07-07 08:07:30.087000-06:00,2024-07-07 15:10:30.087000-06:00,BROWSER,TIMEOUT,3954,20240707,20240707,1,3,423.0
733,364,2024-12-23 21:47:24.865000-06:00,2024-12-24 01:19:24.865000-06:00,MOBILE,COMPLETED,1738,20241223,20241224,2,1,212.0
734,497,2024-12-06 04:33:36.170000-06:00,2024-12-06 12:43:36.170000-06:00,BROWSER,ABORTED,1993,20241206,20241206,1,2,490.0
735,319,2024-12-07 20:48:26.251000-06:00,2024-12-08 01:08:26.251000-06:00,BROWSER,COMPLETED,725,20241207,20241208,1,1,260.0
736,493,2024-08-01 14:07:17.795000-06:00,2024-08-01 19:42:17.795000-06:00,MOBILE,ABORTED,350,20240801,20240801,2,2,335.0
737,129,2024-11-26 18:47:06.769000-06:00,2024-11-26 19:47:06.769000-06:00,BROWSER,COMPLETED,129,20241126,20241126,1,1,60.0
738,93,2024-06-14 13:34:23.221000-06:00,2024-06-14 17:38:23.221000-06:00,BROWSER,TIMEOUT,1167,20240614,20240614,1,3,244.0
740,163,2024-10-14 22:51:14.123000-06:00,2024-10-15 07:37:14.123000-06:00,MOBILE,COMPLETED,795,20241014,20241015,2,1,526.0
741,202,2024-12-10 07:40:52.438000-06:00,2024-12-10 07:49:52.438000-06:00,BROWSER,ABORTED,2980,20241210,20241210,1,2,9.0
